sumlev,geocode,coname,county,pop2020,hu2020
700,370910000SJ,Hertford County,91,942,505
700,370910000UN,Hertford County,91,1077,521
700,370910000WN,Hertford County,91,2678,781
700,37093000001,Hoke County,93,786,262
700,37093000002,Hoke County,93,3480,1351
700,37093000003,Hoke County,93,1465,603
700,37093000004,Hoke County,93,1396,648
700,37093000005,Hoke County,93,2440,1010
700,37093000012,Hoke County,93,6259,2416
700,37093000013,Hoke County,93,2014,788
700,37093000014,Hoke County,93,8519,3063
700,37093000015,Hoke County,93,4688,1671
700,37093000061,Hoke County,93,2050,874
700,37093000062,Hoke County,93,1458,628
700,37093000063,Hoke County,93,5842,2209
700,37093000064,Hoke County,93,3344,1384
700,37093000065,Hoke County,93,701,394
700,3709300006B,Hoke County,93,7640,2782
700,370950000BM,Hyde County,95,466,361
700,370950000FF,Hyde County,95,960,239
700,370950000LL,Hyde County,95,540,400
700,370950000SQ,Hyde County,95,651,415
700,37095000ENG,Hyde County,95,783,499
700,37095000OCK,Hyde County,95,797,966
700,3709500SLAD,Hyde County,95,392,266
700,370970000BA,Iredell County,97,7790,3151
700,370970000BE,Iredell County,97,7392,3086
700,370970000CD,Iredell County,97,7046,3033
700,370970000CS,Iredell County,97,3945,1638
700,370970000EM,Iredell County,97,1839,857
700,370970000FT,Iredell County,97,10027,4505
700,370970000NH,Iredell County,97,1738,922
700,370970000OL,Iredell County,97,1845,820
700,370970000SB,Iredell County,97,2656,1143
700,370970000TB,Iredell County,97,3990,1648
700,370970000UG,Iredell County,97,2128,950
700,37097000CC1,Iredell County,97,10018,3644
700,37097000CC2,Iredell County,97,10402,4251
700,37097000CC3,Iredell County,97,14084,5457
700,37097000CC4,Iredell County,97,10771,4552
700,37097000ST1,Iredell County,97,6181,2383
700,37097000ST2,Iredell County,97,5405,2585
700,37097000ST3,Iredell County,97,5633,2465
700,37097000ST4,Iredell County,97,4625,2041
700,37097000ST5,Iredell County,97,4932,2343
700,37097000ST6,Iredell County,97,6768,2788
700,3709700CH-A,Iredell County,97,3552,1490
700,3709700CH-B,Iredell County,97,4956,2051
700,3709700SH-A,Iredell County,97,4352,1889
700,3709700SH-B,Iredell County,97,4527,1962
700,370970DV1-A,Iredell County,97,13966,6285
700,370970DV1-B,Iredell County,97,12523,5198
700,370970DV2-A,Iredell County,97,5208,2159
700,370970DV2-B,Iredell County,97,8394,4076
700,37099000BCK,Jackson County,99,1903,1215
700,37099000CAN,Jackson County,99,658,642
700,37099000CAS,Jackson County,99,2479,4125
700,37099000CFK,Jackson County,99,834,472
700,37099000CUL,Jackson County,99,10331,3847
700,37099000GCK,Jackson County,99,1422,775
700,37099000GLV,Jackson County,99,2586,3387
700,37099000QUA,Jackson County,99,6426,3232
700,37099000RIV,Jackson County,99,1241,767
700,37099000SAV,Jackson County,99,1502,945
700,37099000SCC,Jackson County,99,2318,1566
700,37099000SDC,Jackson County,99,8487,4308
700,37099000WEB,Jackson County,99,2922,1368
700,3710100PR04,Johnston County,101,1980,836
700,3710100PR07,Johnston County,101,4678,1918
700,3710100PR08,Johnston County,101,3324,1349
700,3710100PR09,Johnston County,101,8227,3075
700,3710100PR13,Johnston County,101,4591,1760
700,3710100PR14,Johnston County,101,4010,1638
700,3710100PR19,Johnston County,101,2930,1197
700,3710100PR20,Johnston County,101,6071,2367
700,3710100PR21,Johnston County,101,4491,1846
700,3710100PR22,Johnston County,101,5526,2267
700,3710100PR24,Johnston County,101,4510,1947
700,3710100PR25,Johnston County,101,4714,1825
700,3710100PR26,Johnston County,101,4391,2006
700,3710100PR28,Johnston County,101,6459,2591
700,3710100PR30,Johnston County,101,7635,2522
700,3710100PR32,Johnston County,101,4851,1839
700,3710100PR33,Johnston County,101,6447,2485
700,3710100PR34,Johnston County,101,10894,4168
700,3710100PR35,Johnston County,101,7681,3392
700,3710100PR36,Johnston County,101,4634,2052
700,3710100PR37,Johnston County,101,6953,3031
700,3710100PR38,Johnston County,101,3492,1487
700,371010PR10A,Johnston County,101,5058,2333
700,371010PR10B,Johnston County,101,3775,1629
700,371010PR11A,Johnston County,101,4755,1852
700,371010PR11B,Johnston County,101,7765,3120
700,371010PR12A,Johnston County,101,8227,3244
700,371010PR12B,Johnston County,101,7634,2520
700,371010PR23A,Johnston County,101,6702,2475
700,371010PR23B,Johnston County,101,5242,1977
700,371010PR27A,Johnston County,101,2961,1305
700,371010PR27B,Johnston County,101,4920,1932
700,371010PR29A,Johnston County,101,9931,3453
700,371010PR29B,Johnston County,101,16495,5790
700,371010PR31A,Johnston County,101,4598,1691
700,371010PR31B,Johnston County,101,9447,3421
700,37103000P01,Jones County,103,1026,503
700,37103000P02,Jones County,103,621,318
700,37103000P03,Jones County,103,805,409
700,37103000P04,Jones County,103,2438,1203
700,37103000P05,Jones County,103,1773,903
700,37103000P06,Jones County,103,822,376
700,37103000P07,Jones County,103,1687,923
700,371050000A1,Lee County,105,8196,3491
700,371050000A2,Lee County,105,10614,4164
700,371050000B1,Lee County,105,3045,1272
700,371050000B2,Lee County,105,4168,1855
700,371050000C1,Lee County,105,9306,3946
700,371050000C2,Lee County,105,6044,2582
700,371050000D1,Lee County,105,5806,2393
700,371050000D2,Lee County,105,5260,2205
700,371050000E1,Lee County,105,3837,1721
700,371050000E2,Lee County,105,7009,2954
700,3710700000C,Lenoir County,107,3351,1537
700,3710700000I,Lenoir County,107,2559,1136
700,3710700000N,Lenoir County,107,4582,2146
700,3710700000V,Lenoir County,107,3219,1477
700,3710700000W,Lenoir County,107,1617,735
700,371070000FC,Lenoir County,107,5807,2684
700,371070000K1,Lenoir County,107,1511,748
700,371070000K2,Lenoir County,107,1315,1049
700,371070000K3,Lenoir County,107,1885,1085
700,371070000K4,Lenoir County,107,3464,1555
700,371070000K5,Lenoir County,107,1988,984
700,371070000K6,Lenoir County,107,3033,1435
700,371070000K7,Lenoir County,107,2399,1284
700,371070000K8,Lenoir County,107,1207,792
700,371070000K9,Lenoir County,107,2576,1261
700,371070000MH,Lenoir County,107,5245,2525
700,371070000SH,Lenoir County,107,1056,514
700,371070000SW,Lenoir County,107,1480,748
700,371070000T1,Lenoir County,107,2053,872
700,371070000T2,Lenoir County,107,1544,680
700,37107000PH1,Lenoir County,107,1066,461
700,37107000PH2,Lenoir County,107,2165,869
700,3710900AS25,Lincoln County,109,3590,1605
700,3710900BC13,Lincoln County,109,3394,1485
700,3710900BS26,Lincoln County,109,3107,1284
700,3710900CF19,Lincoln County,109,2111,892
700,3710900DN29,Lincoln County,109,4533,1927
700,3710900DV08,Lincoln County,109,3990,1620
700,3710900DW28,Lincoln County,109,3932,1606
700,3710900HC33,Lincoln County,109,5090,2144
700,3710900IS20,Lincoln County,109,2395,999
700,3710900IS23,Lincoln County,109,3580,1431
700,3710900LB34,Lincoln County,109,4154,1859
700,3710900LI14,Lincoln County,109,2209,875
700,3710900LN11,Lincoln County,109,2372,1128
700,3710900LS12,Lincoln County,109,2602,1339
700,3710900LW18,Lincoln County,109,1630,675
700,3710900LW31,Lincoln County,109,5377,2375
700,3710900NB35,Lincoln County,109,5623,2461
700,3710900OB21,Lincoln County,109,3082,1242
700,3710900PC22,Lincoln County,109,3764,1511
700,3710900SL24,Lincoln County,109,2570,1174
700,3710900ST36,Lincoln County,109,5307,2192
700,3710900TA37,Lincoln County,109,4759,2305
700,3710900WP32,Lincoln County,109,7639,3041
700,3711100NEBO,McDowell County,111,3568,1797
700,371110MAR-1,McDowell County,111,4221,1955
700,371110MAR-2,McDowell County,111,2170,1126
700,371110MAR-3,McDowell County,111,1486,873
700,371110MAR-4,McDowell County,111,2154,917
700,371110MAR-5,McDowell County,111,1647,820
700,37111CCREEK,McDowell County,111,2515,1289
700,37111DYSART,McDowell County,111,3624,1622
700,37111FORT-1,McDowell County,111,1825,957
700,37111FORT-2,McDowell County,111,2555,1291
700,37111GLENWD,McDowell County,111,2608,1209
700,37111HIGGIN,McDowell County,111,3202,1041
700,37111M.COVE,McDowell County,111,2379,1121
700,37111N.COVE,McDowell County,111,1147,722
700,37111PLEASA,McDowell County,111,2822,1428
700,37111T.COVE,McDowell County,111,1209,694
700,37111WEST-M,McDowell County,111,5446,2380
700,37113000001,Macon County,113,3408,1796
700,37113000002,Macon County,113,2262,1204
700,37113000003,Macon County,113,3757,2043
700,37113000004,Macon County,113,2239,1179
700,37113000005,Macon County,113,4034,2136
700,37113000006,Macon County,113,3133,1940
700,37113000007,Macon County,113,2865,2139
700,37113000008,Macon County,113,634,741
700,37113000009,Macon County,113,3182,5147
700,37113000010,Macon County,113,616,683
700,37113000011,Macon County,113,4047,2581
700,37113000012,Macon County,113,2563,1975
700,37113000013,Macon County,113,760,991
700,37113000014,Macon County,113,937,648
700,37113000015,Macon County,113,2577,1745
700,371150BEECH,Madison County,115,3190,1584
700,371150NORTH,Madison County,115,2938,1461
700,371150SANDY,Madison County,115,639,349
700,371150SOUTH,Madison County,115,1246,636
700,37115EBBS-C,Madison County,115,1335,1015
700,37115GRAPEV,Madison County,115,1505,733
700,37115HOT-SP,Madison County,115,1090,649
700,37115LAUREL,Madison County,115,1299,732
700,37115MARS-H,Madison County,115,5061,2071
700,37115REVERE,Madison County,115,356,214
700,37115SPRING,Madison County,115,920,712
700,37115WALNUT,Madison County,115,1614,889
700,3711700000J,Martin County,117,2439,1234
700,3711700000W,Martin County,117,1109,542
700,371170000BG,Martin County,117,2118,969
700,371170000CR,Martin County,117,1369,674
700,371170000GN,Martin County,117,881,537
700,371170000GR,Martin County,117,1278,593
700,371170000HM,Martin County,117,1020,547
700,371170000HS,Martin County,117,329,166
700,371170000PP,Martin County,117,456,222
700,371170000R1,Martin County,117,1262,644
700,371170000R2,Martin County,117,1676,875
700,371170000W1,Martin County,117,4288,2116
700,371170000W2,Martin County,117,3806,1961
700,37119000001,Mecklenburg County,119,2036,1011
700,37119000002,Mecklenburg County,119,4336,2576
700,37119000003,Mecklenburg County,119,5045,1883
700,37119000004,Mecklenburg County,119,4122,1636
700,37119000005,Mecklenburg County,119,3282,1672
700,37119000006,Mecklenburg County,119,5353,2394
700,37119000007,Mecklenburg County,119,2929,1502
700,37119000008,Mecklenburg County,119,3559,1170
700,37119000009,Mecklenburg County,119,6456,4521
700,37119000010,Mecklenburg County,119,3406,1696
700,37119000011,Mecklenburg County,119,13576,9546
700,37119000012,Mecklenburg County,119,3744,1417
700,37119000013,Mecklenburg County,119,6321,3938
700,37119000014,Mecklenburg County,119,4343,2703
700,37119000015,Mecklenburg County,119,5221,3329
700,37119000016,Mecklenburg County,119,4088,1751
700,37119000017,Mecklenburg County,119,3671,1628
700,37119000018,Mecklenburg County,119,2132,858
700,37119000019,Mecklenburg County,119,2521,1043
700,37119000020,Mecklenburg County,119,3334,1376
700,37119000021,Mecklenburg County,119,3023,1630
